Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),242,"Groundnuts, excluding shelled",2016,2016,1000 SLC,1134228
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),242,"Groundnuts, excluding shelled",2017,2017,1000 SLC,1445920
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),242,"Groundnuts, excluding shelled",2015,2015,1000 USD,1197259
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),242,"Groundnuts, excluding shelled",2016,2016,1000 USD,1098784
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),242,"Groundnuts, excluding shelled",2017,2017,1000 USD,1629888
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),242,"Groundnuts, excluding shelled",2015,2015,1000 USD,1262052
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),242,"Groundnuts, excluding shelled",2016,2016,1000 USD,1134228
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),242,"Groundnuts, excluding shelled",2017,2017,1000 USD,1445920
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),225,"Hazelnuts, in shell",2015,2015,1000 Int$,96597
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),225,"Hazelnuts, in shell",2016,2016,1000 Int$,137104
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),225,"Hazelnuts, in shell",2017,2017,1000 Int$,99713
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),225,"Hazelnuts, in shell",2015,2015,1000 SLC,86788
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),225,"Hazelnuts, in shell",2016,2016,1000 SLC,118790
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),225,"Hazelnuts, in shell",2017,2017,1000 SLC,73591
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),225,"Hazelnuts, in shell",2015,2015,1000 SLC,94025
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),225,"Hazelnuts, in shell",2016,2016,1000 SLC,133452
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),225,"Hazelnuts, in shell",2017,2017,1000 SLC,97057
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),225,"Hazelnuts, in shell",2015,2015,1000 USD,86788
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),225,"Hazelnuts, in shell",2016,2016,1000 USD,118790
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),225,"Hazelnuts, in shell",2017,2017,1000 USD,73591
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),225,"Hazelnuts, in shell",2015,2015,1000 USD,94025
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),225,"Hazelnuts, in shell",2016,2016,1000 USD,133452
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),225,"Hazelnuts, in shell",2017,2017,1000 USD,97057
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1062,"Hen eggs in shell, fresh",2015,2015,1000 Int$,7160527
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1062,"Hen eggs in shell, fresh",2016,2016,1000 Int$,7521712
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1062,"Hen eggs in shell, fresh",2017,2017,1000 Int$,7899604
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1062,"Hen eggs in shell, fresh",2015,2015,1000 SLC,13366795
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1062,"Hen eggs in shell, fresh",2016,2016,1000 SLC,6512572
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1062,"Hen eggs in shell, fresh",2017,2017,1000 SLC,7709818
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1062,"Hen eggs in shell, fresh",2015,2015,1000 SLC,9897492
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1062,"Hen eggs in shell, fresh",2016,2016,1000 SLC,10396733
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1062,"Hen eggs in shell, fresh",2017,2017,1000 SLC,10919066
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1062,"Hen eggs in shell, fresh",2015,2015,1000 USD,13366795
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1062,"Hen eggs in shell, fresh",2016,2016,1000 USD,6512572
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1062,"Hen eggs in shell, fresh",2017,2017,1000 USD,7709818
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1062,"Hen eggs in shell, fresh",2015,2015,1000 USD,9897492
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1062,"Hen eggs in shell, fresh",2016,2016,1000 USD,10396733
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1062,"Hen eggs in shell, fresh",2017,2017,1000 USD,10919066
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),677,Hop cones,2015,2015,1000 Int$,189014
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),677,Hop cones,2016,2016,1000 Int$,208896
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),677,Hop cones,2017,2017,1000 Int$,253206
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),677,Hop cones,2015,2015,1000 SLC,345337
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),677,Hop cones,2016,2016,1000 SLC,498423
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),677,Hop cones,2017,2017,1000 SLC,591491
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),677,Hop cones,2015,2015,1000 SLC,361896
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),677,Hop cones,2016,2016,1000 SLC,399964
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),677,Hop cones,2017,2017,1000 SLC,484801
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),677,Hop cones,2015,2015,1000 USD,345337
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),677,Hop cones,2016,2016,1000 USD,498423
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),677,Hop cones,2017,2017,1000 USD,591491
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),677,Hop cones,2015,2015,1000 USD,361896
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),677,Hop cones,2016,2016,1000 USD,399964
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),677,Hop cones,2017,2017,1000 USD,484801
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1120,"Horse meat, fresh or chilled (indigenous)",2015,2015,1000 Int$,70086
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1120,"Horse meat, fresh or chilled (indigenous)",2016,2016,1000 Int$,68885
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1120,"Horse meat, fresh or chilled (indigenous)",2017,2017,1000 Int$,67237
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),592,Kiwi fruit,2015,2015,1000 Int$,17576
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),592,Kiwi fruit,2016,2016,1000 Int$,23796
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),592,Kiwi fruit,2017,2017,1000 Int$,28254
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),592,Kiwi fruit,2015,2015,1000 SLC,30715
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),592,Kiwi fruit,2016,2016,1000 SLC,44435
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),592,Kiwi fruit,2017,2017,1000 SLC,35279
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),592,Kiwi fruit,2015,2015,1000 SLC,29470
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),592,Kiwi fruit,2016,2016,1000 SLC,39900
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),592,Kiwi fruit,2017,2017,1000 SLC,47376
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),592,Kiwi fruit,2015,2015,1000 USD,30715
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),592,Kiwi fruit,2016,2016,1000 USD,44435
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),592,Kiwi fruit,2017,2017,1000 USD,35279
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),592,Kiwi fruit,2015,2015,1000 USD,29470
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),592,Kiwi fruit,2016,2016,1000 USD,39900
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),592,Kiwi fruit,2017,2017,1000 USD,47376
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),497,Lemons and limes,2015,2015,1000 Int$,474849
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),497,Lemons and limes,2016,2016,1000 Int$,474849
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),497,Lemons and limes,2017,2017,1000 Int$,463292
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),497,Lemons and limes,2015,2015,1000 SLC,597033
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),497,Lemons and limes,2016,2016,1000 SLC,652800
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),497,Lemons and limes,2017,2017,1000 SLC,763334
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),497,Lemons and limes,2015,2015,1000 SLC,618082
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),497,Lemons and limes,2016,2016,1000 SLC,618082
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),497,Lemons and limes,2017,2017,1000 SLC,603039
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),497,Lemons and limes,2015,2015,1000 USD,597033
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),497,Lemons and limes,2016,2016,1000 USD,652800
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),497,Lemons and limes,2017,2017,1000 USD,763334
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),497,Lemons and limes,2015,2015,1000 USD,618082
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),497,Lemons and limes,2016,2016,1000 USD,618082
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),497,Lemons and limes,2017,2017,1000 USD,603039
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),201,"Lentils, dry",2015,2015,1000 Int$,163486
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),201,"Lentils, dry",2016,2016,1000 Int$,396439
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),201,"Lentils, dry",2017,2017,1000 Int$,231839
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),201,"Lentils, dry",2015,2015,1000 SLC,163456
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),201,"Lentils, dry",2016,2016,1000 SLC,364447
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),201,"Lentils, dry",2017,2017,1000 SLC,193786
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),201,"Lentils, dry",2015,2015,1000 SLC,147501
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),201,"Lentils, dry",2016,2016,1000 SLC,357677
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),201,"Lentils, dry",2017,2017,1000 SLC,209171
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),201,"Lentils, dry",2015,2015,1000 USD,163456
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),201,"Lentils, dry",2016,2016,1000 USD,364447
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),201,"Lentils, dry",2017,2017,1000 USD,193786
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),201,"Lentils, dry",2015,2015,1000 USD,147501
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),201,"Lentils, dry",2016,2016,1000 USD,357677
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),201,"Lentils, dry",2017,2017,1000 USD,209171
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),372,Lettuce and chicory,2015,2015,1000 Int$,1503462
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),372,Lettuce and chicory,2016,2016,1000 Int$,1854641
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),372,Lettuce and chicory,2017,2017,1000 Int$,1785597
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),372,Lettuce and chicory,2015,2015,1000 SLC,2436698
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),372,Lettuce and chicory,2016,2016,1000 SLC,2818583
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),372,Lettuce and chicory,2017,2017,1000 SLC,3565614
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),372,Lettuce and chicory,2015,2015,1000 SLC,2254515
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),372,Lettuce and chicory,2016,2016,1000 SLC,2781126
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),372,Lettuce and chicory,2017,2017,1000 SLC,2677592
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),372,Lettuce and chicory,2015,2015,1000 USD,2436698
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),372,Lettuce and chicory,2016,2016,1000 USD,2818583
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),372,Lettuce and chicory,2017,2017,1000 USD,3565614
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),372,Lettuce and chicory,2015,2015,1000 USD,2254515
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),372,Lettuce and chicory,2016,2016,1000 USD,2781126
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),372,Lettuce and chicory,2017,2017,1000 USD,2677592
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),333,Linseed,2015,2015,1000 Int$,106603
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),333,Linseed,2016,2016,1000 Int$,97939
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),333,Linseed,2017,2017,1000 Int$,40572
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),333,Linseed,2015,2015,1000 SLC,90260
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),333,Linseed,2016,2016,1000 SLC,74208
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),333,Linseed,2017,2017,1000 SLC,36499
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),333,Linseed,2015,2015,1000 SLC,96756
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),333,Linseed,2016,2016,1000 SLC,88892
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),333,Linseed,2017,2017,1000 SLC,36824
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),333,Linseed,2015,2015,1000 USD,90260
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),333,Linseed,2016,2016,1000 USD,74208
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),333,Linseed,2017,2017,1000 USD,36499
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),333,Linseed,2015,2015,1000 USD,96756
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),333,Linseed,2016,2016,1000 USD,88892
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),333,Linseed,2017,2017,1000 USD,36824
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),56,Maize (corn),2015,2015,1000 Int$,69350130
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),56,Maize (corn),2016,2016,1000 Int$,82754172
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),56,Maize (corn),2017,2017,1000 Int$,74490812
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),56,Maize (corn),2015,2015,1000 SLC,49059060
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),56,Maize (corn),2016,2016,1000 SLC,54418608
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),56,Maize (corn),2017,2017,1000 SLC,48984676
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),56,Maize (corn),2015,2015,1000 SLC,48368088
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),56,Maize (corn),2016,2016,1000 SLC,57716705
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),56,Maize (corn),2017,2017,1000 SLC,51953444
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),56,Maize (corn),2015,2015,1000 USD,49059060
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),56,Maize (corn),2016,2016,1000 USD,54418608
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),56,Maize (corn),2017,2017,1000 USD,48984676
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),56,Maize (corn),2015,2015,1000 USD,48368088
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),56,Maize (corn),2016,2016,1000 USD,57716705
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),56,Maize (corn),2017,2017,1000 USD,51953444
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),571,"Mangoes, guavas and mangosteens",2015,2015,1000 Int$,523
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),571,"Mangoes, guavas and mangosteens",2016,2016,1000 Int$,539
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),571,"Mangoes, guavas and mangosteens",2017,2017,1000 Int$,525
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),571,"Mangoes, guavas and mangosteens",2015,2015,1000 SLC,362
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),571,"Mangoes, guavas and mangosteens",2016,2016,1000 SLC,373
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),571,"Mangoes, guavas and mangosteens",2017,2017,1000 SLC,363
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),571,"Mangoes, guavas and mangosteens",2015,2015,1000 USD,362
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),571,"Mangoes, guavas and mangosteens",2016,2016,1000 USD,373
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),571,"Mangoes, guavas and mangosteens",2017,2017,1000 USD,363
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),944,"Meat of cattle with the bone, fresh or chilled (indigenous)",2015,2015,1000 Int$,43517047
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),944,"Meat of cattle with the bone, fresh or chilled (indigenous)",2016,2016,1000 Int$,46920879
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),944,"Meat of cattle with the bone, fresh or chilled (indigenous)",2017,2017,1000 Int$,48872389
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1058,"Meat of chickens, fresh or chilled",2015,2015,1000 SLC,30478026
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1058,"Meat of chickens, fresh or chilled",2016,2016,1000 SLC,30984335
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1058,"Meat of chickens, fresh or chilled",2017,2017,1000 SLC,31699974
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1058,"Meat of chickens, fresh or chilled",2015,2015,1000 USD,30478026
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1058,"Meat of chickens, fresh or chilled",2016,2016,1000 USD,30984335
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1058,"Meat of chickens, fresh or chilled",2017,2017,1000 USD,31699974
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1094,"Meat of chickens, fresh or chilled (indigenous)",2015,2015,1000 Int$,35359211
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1094,"Meat of chickens, fresh or chilled (indigenous)",2016,2016,1000 Int$,35946608
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1094,"Meat of chickens, fresh or chilled (indigenous)",2017,2017,1000 Int$,36776859
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1094,"Meat of chickens, fresh or chilled (indigenous)",2015,2015,1000 SLC,30478026
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1094,"Meat of chickens, fresh or chilled (indigenous)",2016,2016,1000 SLC,30984335
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1094,"Meat of chickens, fresh or chilled (indigenous)",2017,2017,1000 SLC,31699974
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1094,"Meat of chickens, fresh or chilled (indigenous)",2015,2015,1000 USD,30478026
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1094,"Meat of chickens, fresh or chilled (indigenous)",2016,2016,1000 USD,30984335
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1094,"Meat of chickens, fresh or chilled (indigenous)",2017,2017,1000 USD,31699974
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1070,"Meat of ducks, fresh or chilled (indigenous)",2015,2015,1000 Int$,139847
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1070,"Meat of ducks, fresh or chilled (indigenous)",2016,2016,1000 Int$,126733
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1070,"Meat of ducks, fresh or chilled (indigenous)",2017,2017,1000 Int$,131082
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1032,"Meat of goat, fresh or chilled (indigenous)",2015,2015,1000 Int$,47743
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1032,"Meat of goat, fresh or chilled (indigenous)",2016,2016,1000 Int$,46678
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1032,"Meat of goat, fresh or chilled (indigenous)",2017,2017,1000 Int$,48308
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1035,"Meat of pig with the bone, fresh or chilled",2015,2015,1000 SLC,20847510
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1035,"Meat of pig with the bone, fresh or chilled",2016,2016,1000 SLC,21221379
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1035,"Meat of pig with the bone, fresh or chilled",2017,2017,1000 SLC,21766526
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1035,"Meat of pig with the bone, fresh or chilled",2015,2015,1000 USD,20847510
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1035,"Meat of pig with the bone, fresh or chilled",2016,2016,1000 USD,21221379
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1035,"Meat of pig with the bone, fresh or chilled",2017,2017,1000 USD,21766526
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1055,"Meat of pig with the bone, fresh or chilled (indigenous)",2015,2015,1000 Int$,20973162
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1055,"Meat of pig with the bone, fresh or chilled (indigenous)",2016,2016,1000 Int$,21392865
