Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4016,Potassium chloride (muriate of potash) (MOP),2015,2015,t,122970.85
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4016,Potassium chloride (muriate of potash) (MOP),2016,2016,t,97322.84
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4016,Potassium chloride (muriate of potash) (MOP),2017,2017,t,133071.58
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4016,Potassium chloride (muriate of potash) (MOP),2015,2015,1000 USD,54135.9
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4016,Potassium chloride (muriate of potash) (MOP),2016,2016,1000 USD,41148.28
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4016,Potassium chloride (muriate of potash) (MOP),2017,2017,1000 USD,52120.86
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2015,2015,t,5380281.96
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2016,2016,t,5601909.76
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2017,2017,t,5671755.97
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4025,Potassium nitrate,2015,2015,t,122364
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4025,Potassium nitrate,2016,2016,t,66010
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4025,Potassium nitrate,2017,2017,t,106279
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4025,Potassium nitrate,2015,2015,1000 USD,92008.8
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4025,Potassium nitrate,2016,2016,1000 USD,45756.77
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4025,Potassium nitrate,2017,2017,1000 USD,64315.4
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4025,Potassium nitrate,2015,2015,t,1493.83
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4025,Potassium nitrate,2016,2016,t,2456.17
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4025,Potassium nitrate,2017,2017,t,2816.72
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4025,Potassium nitrate,2015,2015,1000 USD,2607.36
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4025,Potassium nitrate,2016,2016,1000 USD,6835.02
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4025,Potassium nitrate,2017,2017,1000 USD,3579.22
RFB,Fertilizers by Product,231,United States of America,5510,Production,4017,Potassium sulphate (sulphate of potash) (SOP),2015,2015,t,385557.47
RFB,Fertilizers by Product,231,United States of America,5510,Production,4017,Potassium sulphate (sulphate of potash) (SOP),2016,2016,t,385557.47
RFB,Fertilizers by Product,231,United States of America,5510,Production,4017,Potassium sulphate (sulphate of potash) (SOP),2017,2017,t,385557.47
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4017,Potassium sulphate (sulphate of potash) (SOP),2015,2015,t,134073
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4017,Potassium sulphate (sulphate of potash) (SOP),2016,2016,t,113231
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4017,Potassium sulphate (sulphate of potash) (SOP),2017,2017,t,127022
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4017,Potassium sulphate (sulphate of potash) (SOP),2015,2015,1000 USD,66296.59
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4017,Potassium sulphate (sulphate of potash) (SOP),2016,2016,1000 USD,42142.56
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4017,Potassium sulphate (sulphate of potash) (SOP),2017,2017,1000 USD,48502.81
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4017,Potassium sulphate (sulphate of potash) (SOP),2015,2015,t,22528.64
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4017,Potassium sulphate (sulphate of potash) (SOP),2016,2016,t,23059.12
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4017,Potassium sulphate (sulphate of potash) (SOP),2017,2017,t,69482.22
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4017,Potassium sulphate (sulphate of potash) (SOP),2015,2015,1000 USD,15617.83
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4017,Potassium sulphate (sulphate of potash) (SOP),2016,2016,1000 USD,17168.45
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4017,Potassium sulphate (sulphate of potash) (SOP),2017,2017,1000 USD,26589.59
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2015,2015,t,281832.89
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2016,2016,t,292218.31
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2017,2017,t,295861.77
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4005,Sodium nitrate,2015,2015,t,108621
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4005,Sodium nitrate,2016,2016,t,62261
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4005,Sodium nitrate,2017,2017,t,90844
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4005,Sodium nitrate,2015,2015,1000 USD,36141.74
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4005,Sodium nitrate,2016,2016,1000 USD,29458.87
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4005,Sodium nitrate,2017,2017,1000 USD,22721.94
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4005,Sodium nitrate,2015,2015,t,875.06
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4005,Sodium nitrate,2016,2016,t,705.66
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4005,Sodium nitrate,2017,2017,t,750.87
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4005,Sodium nitrate,2015,2015,1000 USD,806.01
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4005,Sodium nitrate,2016,2016,1000 USD,575.67
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4005,Sodium nitrate,2017,2017,1000 USD,628.82
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4012,Superphosphates above 35%,2015,2015,t,200659
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4012,Superphosphates above 35%,2016,2016,t,305727
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4012,Superphosphates above 35%,2017,2017,t,305286
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4012,Superphosphates above 35%,2015,2015,1000 USD,81027.18
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4012,Superphosphates above 35%,2016,2016,1000 USD,92400.19
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4012,Superphosphates above 35%,2017,2017,1000 USD,88706.96
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4012,Superphosphates above 35%,2015,2015,t,47419.72
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4012,Superphosphates above 35%,2016,2016,t,41940.06
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4012,Superphosphates above 35%,2017,2017,t,3048.01
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4012,Superphosphates above 35%,2015,2015,1000 USD,26162.31
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4012,Superphosphates above 35%,2016,2016,1000 USD,19733.9
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4012,Superphosphates above 35%,2017,2017,1000 USD,782.78
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4012,Superphosphates above 35%,2015,2015,t,157694.64
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4012,Superphosphates above 35%,2016,2016,t,184065.86
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4012,Superphosphates above 35%,2017,2017,t,186921.27
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4013,"Superphosphates, other",2017,2017,t,16485
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4013,"Superphosphates, other",2017,2017,1000 USD,5081.19
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4013,"Superphosphates, other",2017,2017,t,124.41
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4013,"Superphosphates, other",2017,2017,1000 USD,99.38
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4013,"Superphosphates, other",2015,2015,t,25163.93
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4013,"Superphosphates, other",2016,2016,t,53820.94
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4013,"Superphosphates, other",2017,2017,t,54655.86
RFB,Fertilizers by Product,231,United States of America,5510,Production,4001,Urea,2015,2015,t,2609764.13
RFB,Fertilizers by Product,231,United States of America,5510,Production,4001,Urea,2016,2016,t,3386650.64
RFB,Fertilizers by Product,231,United States of America,5510,Production,4001,Urea,2017,2017,t,4734453.42
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4001,Urea,2015,2015,t,8091896.04
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4001,Urea,2016,2016,t,7142183
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4001,Urea,2017,2017,t,6091125
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4001,Urea,2015,2015,1000 USD,2649916.68
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4001,Urea,2016,2016,1000 USD,1749173.8
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4001,Urea,2017,2017,1000 USD,1515984.31
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4001,Urea,2015,2015,t,280822.32
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4001,Urea,2016,2016,t,294424.7
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4001,Urea,2017,2017,t,745202.73
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4001,Urea,2015,2015,1000 USD,124331.21
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4001,Urea,2016,2016,1000 USD,101220.11
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4001,Urea,2017,2017,1000 USD,214677.1
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4001,Urea,2015,2015,t,6349175.59
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4001,Urea,2016,2016,t,6273882.31
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4001,Urea,2017,2017,t,6239866.44
RFB,Fertilizers by Product,231,United States of America,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,8788862.98
RFB,Fertilizers by Product,231,United States of America,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,10008350
RFB,Fertilizers by Product,231,United States of America,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,10510610.96
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,3112023.05
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,2753514
RFB,Fertilizers by Product,231,United States of America,5610,Import Quantity,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,2620549
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,1000 USD,792262.84
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,1000 USD,500200.97
RFB,Fertilizers by Product,231,United States of America,5622,Import Value,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,1000 USD,454011.7
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,393696.97
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,1030147.95
RFB,Fertilizers by Product,231,United States of America,5910,Export Quantity,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,1212607.12
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,1000 USD,89299.58
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,1000 USD,166364.82
RFB,Fertilizers by Product,231,United States of America,5922,Export Value,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,1000 USD,204204.2
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,10713687.28
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,10548312.62
RFB,Fertilizers by Product,231,United States of America,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,10491121.56
